fullName,fileID,guid,assembly,path
UnityEditor.Rendering.Universal.Path2D.ControlPoint,11500000,efb78f838bdce7241ac8782083ef55b1,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/ControlPoint.cs
UnityEditor.Rendering.Universal.Path2D.CreatePointAction,11500000,9c6730ad81f0759429631c2258913661,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/View/CreatePointAction.cs
UnityEditor.Rendering.Universal.Path2D.Drawer,11500000,dc769d693640b604786cee87281a2574,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/View/Drawer.cs
UnityEditor.Rendering.Universal.Path2D.EditablePath,11500000,1dc00ea1dcadc3e4eb2fb4d09e84101c,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/EditablePath.cs
UnityEditor.Rendering.Universal.Path2D.EditablePathController,11500000,84aa007ed10d73d43a9e41411b55a886,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/EditablePathController.cs
UnityEditor.Rendering.Universal.Path2D.EditablePathExtensions,11500000,3929c9175115ab54d8b464a5d88f880d,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/EditablePathExtensions.cs
UnityEditor.Rendering.Universal.Path2D.EditablePathUtility,11500000,045b0530f3a77534383bb173e353942e,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/EditablePathUtility.cs
UnityEditor.Rendering.Universal.Path2D.EditablePathView,11500000,43aa2fe64040d514db3eae829bc00015,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/View/EditablePathView.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.ClickAction,11500000,6af2f835ebda04142bb7bf91ef10fe9c,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/ClickAction.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.CommandAction,11500000,51ffc0643368a6f4a98bcccc751da206,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/CommandAction.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.Control,11500000,2f8a81fd38944184faca74bce64a9759,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/Control.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.DefaultControl,11500000,ee2b57f7c56382f4bab83d6cefbfa683,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/DefaultControl.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.GUIAction,11500000,9c57b0c9f1098ea44831508487f7694b,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/GUIAction.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.GUIState,11500000,dfe5c2dc56aadd84082c2f1ffcdd7167,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/GUIState.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.GUISystem,11500000,bc3d95ebb83fadc4696c76170c20fce2,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/GUISystem.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.GenericControl,11500000,ee0367e6650738343b9389aed8aef056,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/GenericControl.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.GenericDefaultControl,11500000,c6a63895712373a4d9d9538651d9e23e,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/GenericDefaultControl.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.HoveredControlAction,11500000,55d754c57ee8db449809b81690cce672,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/HoveredControlAction.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.IGUIState,11500000,6be1960a7dd748d4ebecdfb9d4dab977,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/IGUIState.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.LayoutData,11500000,430b31d486b6c21429ff2ff02c12dfee,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/LayoutData.cs
UnityEditor.Rendering.Universal.Path2D.GUIFramework.SliderAction,11500000,2a4ac6b059467af44892cccf670f1413,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/GUIFramework/SliderAction.cs
UnityEditor.Rendering.Universal.Path2D.IDrawer,11500000,e4f945cd340f9494cb84ebb7bb27c40e,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/View/IDrawer.cs
UnityEditor.Rendering.Universal.Path2D.IEditablePath,11500000,094bf57853883694a85fea7717b55eb8,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/IEditablePath.cs
UnityEditor.Rendering.Universal.Path2D.IEditablePathController,11500000,611192c6ef0c17644bcabfd042900ac0,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/IEditablePathController.cs
UnityEditor.Rendering.Universal.Path2D.IEditablePathView,11500000,3bdf894aee4a5d64d9f1b05dfa56fa34,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/View/IEditablePathView.cs
UnityEditor.Rendering.Universal.Path2D.IShape,11500000,97901fc1ca143f445a68b5b1a0922bc7,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Shapes/IShape.cs
UnityEditor.Rendering.Universal.Path2D.IUndoObject,11500000,4c2406b0a6c85614f8a800078ec98dc6,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/IUndoObject.cs
UnityEditor.Rendering.Universal.Path2D.IndexedSelection,11500000,43bf9a413ecb3fb459c17274518637b8,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Selection/IndexedSelection.cs
UnityEditor.Rendering.Universal.Path2D.MultipleEditablePathController,11500000,809b66587caf61f4eb4ebf2a3fe2a17b,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/MultipleEditablePathController.cs
UnityEditor.Rendering.Universal.Path2D.PathEditorToolContents,11500000,b6c87eddefd506c43835a1656d08e2ca,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditorTool/PathEditorTool.cs
UnityEditor.Rendering.Universal.Path2D.PathEditorToolExtensions,11500000,92997a15a3ecd6b4ba235b023d6df589,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditorTool/PathEditorToolExtensions.cs
UnityEditor.Rendering.Universal.Path2D.PointRectSelector,11500000,9eeddcfd48b29724589aae6e5b7881c1,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Selection/PointRectSelector.cs
UnityEditor.Rendering.Universal.Path2D.Polygon,11500000,e184e9638bf594e4bbd2e59decedf776,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Shapes/Polygon.cs
UnityEditor.Rendering.Universal.Path2D.ScriptablePath,11500000,872bd0128a56e0c488c6fe1286247ab4,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditorTool/ScriptablePath.cs
UnityEditor.Rendering.Universal.Path2D.ScriptablePathInspector,11500000,dea208c009cd4d04abcb44383a67b755,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditorTool/ScriptablePathInspector.cs
UnityEditor.Rendering.Universal.Path2D.ShapeExtensions,11500000,75619a6c267af984fb57f4ce5fb7ee29,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Shapes/ShapeExtensions.cs
UnityEditor.Rendering.Universal.Path2D.Snapping,11500000,98450075dc073964db01f90b7a192857,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/EditablePath/Snapping.cs
UnityEditor.Rendering.Universal.Path2D.Spline,11500000,f51e9270a45193942ad7e3daafc2a019,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShapeEditor/Shapes/Spline.cs
UnityEditor.Rendering.Universal.PhysicalMaterial3DsMaxPreprocessor,11500000,394142e3bac6ced4e9a0455ad99650fc,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/AssetPostProcessors/PhysicalMaterial3DsMaxPreprocessor.cs
UnityEditor.Rendering.Universal.PixelPerfectCameraEditor,11500000,210f441e9bc1d0c4888c4369d2c0859f,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/PixelPerfectCameraEditor.cs
UnityEditor.Rendering.Universal.PostProcessDataAnalytics,11500000,09cca3e7fbb9d25469cfb2bb082201d4,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Analytics/PostProcessDataAnalytics.cs
UnityEditor.Rendering.Universal.PostProcessDataEditor,11500000,aaa0f30bef36d854a9c4918b2bc186e0,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/PostProcessDataEditor.cs
UnityEditor.Rendering.Universal.PostProcessEffectSettingsConverter,11500000,fce1ffd6e78acfd4aa944af71b8a07d9,PPv2URPConverters,Packages/com.unity.render-pipelines.universal/Editor/Converter/PPv2/EffectConverters/PostProcessEffectSettingsConverter.cs
UnityEditor.Rendering.Universal.Property,11500000,aeaf92920a76aae4eaebbddf67a76c1f,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalProperties.cs
UnityEditor.Rendering.Universal.ReadonlyMaterialConverter,11500000,4c1a380894944abb81ca30ff22942075,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/ReadonlyMaterialConverter.cs
UnityEditor.Rendering.Universal.RenderGraphPropertyDrawer,11500000,4c646c9863237f14c9fa7fdec7d26961,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Settings/PropertyDrawers/URPRenderGraphPropertyDrawer.cs
UnityEditor.Rendering.Universal.RenderPipelineConverter,11500000,b1d106637fb07dd4e8b6cf58728df825,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/RenderPipelineConverter.cs
UnityEditor.Rendering.Universal.RenderPipelineConverterContainer,11500000,d69b82b363f561049985d33b03059590,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/RenderPipelineConverterContainer.cs
UnityEditor.Rendering.Universal.RenderPipelineConvertersEditor,11500000,11202834b4942ec4fa9242f65d9e0f4e,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/RenderPipelineConvertersEditor.cs
UnityEditor.Rendering.Universal.RenderSettingsConverter,11500000,d641e17d0fb6a429eb81d011e79dc1ea,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/Converters/RenderSettingsConverter.cs
UnityEditor.Rendering.Universal.Renderer2DDataEditor,11500000,c2fe41a21634ebe40a7786f6472b3cac,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/Renderer2DDataEditor.cs
UnityEditor.Rendering.Universal.Renderer2DMenus,11500000,dc50d6b320d6d4445898e5f4c7635be2,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/Renderer2DMenus.cs
UnityEditor.Rendering.Universal.RunItemContext,11500000,90eceecef59bd2b449c3e5505ee57f63,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Converter/RunItemContext.cs
UnityEditor.Rendering.Universal.SceneViewDrawMode,11500000,d7255bed85944a04fa68dd4d1d28022a,Unity.RenderPipelines.Universal.Runtime,Packages/com.unity.render-pipelines.universal/Runtime/SceneViewDrawMode.cs
UnityEditor.Rendering.Universal.ScreenSpaceAmbientOcclusionEditor,11500000,8b4f00de1d40f4b4988c4f3cb7f4dcb9,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/RendererFeatures/ScreenSpaceAmbientOcclusionEditor.cs
UnityEditor.Rendering.Universal.ScreenSpaceLensFlareEditor,11500000,069b974b59070ea4ea9d39e27dcd7784,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Overrides/ScreenSpaceLensFlareEditor.cs
UnityEditor.Rendering.Universal.ScreenSpaceShadowsEditor,11500000,d79f23692575f9d4f894c5b5a4b0ccad,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/RendererFeatures/ScreenSpaceShadowsEditor.cs
UnityEditor.Rendering.Universal.ScriptableRendererDataEditor,11500000,b2edbde2868724290bf284ad89ced590,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ScriptableRendererDataEditor.cs
UnityEditor.Rendering.Universal.ScriptableRendererFeatureProvider,11500000,0b6b6a75a79e434b9c417f5164ef991d,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ScriptableRendererFeatureProvider.cs
UnityEditor.Rendering.Universal.SerializedUniversalRenderPipelineAsset,11500000,83bc5fbf6e315ae428ce1e7df0eb88bd,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/UniversalRenderPipelineAsset/SerializedUniversalRenderPipelineAsset.cs
UnityEditor.Rendering.Universal.ShaderBuildPreprocessor,11500000,9f7bf504ded5bcb48835f194831914c8,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderBuildPreprocessor.cs
UnityEditor.Rendering.Universal.ShaderGUI.BakedLitGUI,11500000,795fde47942374005bbe56e3879983db,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShadingModels/BakedLitGUI.cs
UnityEditor.Rendering.Universal.ShaderGUI.BakedLitShader,11500000,8176ef27c50d1485084b4ab6f1554353,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/BakedLitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.LitDetailGUI,11500000,7645809b8de779942be231eecf635c5b,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShadingModels/LitDetailGUI.cs
UnityEditor.Rendering.Universal.ShaderGUI.LitGUI,11500000,b33851187d4324530b9f7abfe14d0137,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShadingModels/LitGUI.cs
UnityEditor.Rendering.Universal.ShaderGUI.LitShader,11500000,a72ab9c46e7987c40bcd48bcf9e7c0dd,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/LitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.ParticleGUI,11500000,2b54c0ca113574ce495f3b706648b6d0,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ParticleGUI.cs
UnityEditor.Rendering.Universal.ShaderGUI.ParticlesLitShader,11500000,9818dc043dbe84466a71ed6178bbffda,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/ParticlesLitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.ParticlesSimpleLitShader,11500000,3d80ff2d19402463c8a2a52558deaf43,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/ParticlesSimpleLitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.ParticlesUnlitShader,11500000,84e6c97ce450449128b4f193da9c0263,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/ParticlesUnlitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.SimpleLitGUI,11500000,5f2b965a0132c42a4b52332918ed154a,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/ShadingModels/SimpleLitGUI.cs
UnityEditor.Rendering.Universal.ShaderGUI.SimpleLitShader,11500000,b31b6386794884dfbb8513e510144b19,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/SimpleLitShader.cs
UnityEditor.Rendering.Universal.ShaderGUI.UnlitShader,11500000,8ed8ed178d5584da0874d4c69e3624a9,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGUI/Shaders/UnlitShader.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateCanvasShaderGraph,11500000,d4a15157998d23d4099354f8824f18b0,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateCanvasShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateDecalShaderGraph,11500000,7db8784515f96cf459209aeab8ad7ce3,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Decal/CreateDecalShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateFullscreenShaderGraph,11500000,065bc4c5f217fe14bb13b4ce5ab51a0c,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateFullscreenShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateLitShaderGraph,11500000,aab9add076be9364aaee067b3c0e3910,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateLitShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateSixWayShaderGraph,11500000,edb0ac362a4849488bbf53e05e67bb8a,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateSixWayShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateSpriteCustomLitShaderGraph,11500000,a8438a1564134e1fbb2669e697bee11f,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/AssetCallbacks/CreateSpriteCustomLitShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateSpriteLitShaderGraph,11500000,dc7283e53c0339a40adca7609d7985d7,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/AssetCallbacks/CreateSpriteLitShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateSpriteUnlitShaderGraph,11500000,b1d9d11b6a33b4b4e83c36bd926bbb77,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/AssetCallbacks/CreateSpriteUnlitShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.CreateUnlitShaderGraph,11500000,6120e053fa5537949a54c661e2a57a39,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/AssetCallbacks/CreateUnlitShaderGraph.cs
UnityEditor.Rendering.Universal.ShaderGraph.SpriteSubTargetUtility,11500000,bc45f85c523f60641ac5ecf5c30dae29,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/Targets/SpriteSubTargetUtility.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalBlockFields,11500000,2102cc5328fff429ab79b384a6ba51b2,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalBlockFields.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalCanvasSubTarget,11500000,2e3b7e4ab4a5f4e43b67ed106268f659,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalCanvasSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalDecalSubTarget,11500000,f6cdcb0f9c306bf4895b74013d29ed47,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalDecalSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalFields,11500000,95d59ef6d24484ca08922525945ef2ef,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalFields.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalFullscreenSubTarget,11500000,48080a5025a54a84087e882e2f988642,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalFullscreenSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalLitSubTarget,11500000,d6c78107b64145745805d963de80cc17,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalLitSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalMetadata,11500000,d2654ad3c17ab8a4ebb9fd0719795d21,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalMetadata.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalSixWaySubTarget,11500000,56722ba5606e4941bf34fc2305532cd4,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalSixWaySubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalSpriteCustomLitSubTarget,11500000,1bbf55e7974743d8babdda480740a760,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/Targets/UniversalSpriteCustomLitSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalSpriteLitSubTarget,11500000,ea1514729d7120344b27dcd67fbf34de,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/Targets/UniversalSpriteLitSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalSpriteUnlitSubTarget,11500000,ed7c0aacec26e9646b45c96fb318e5a3,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/ShaderGraph/Targets/UniversalSpriteUnlitSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalStructFields,11500000,aab14984951054bfc8673ef85a1b5017,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalStructFields.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalStructs,11500000,2ac687ac4790a434e9503543c707b33f,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/UniversalStructs.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalSubTarget,11500000,92228d45c1ff66740bfa9e6d97f7e280,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalTarget,11500000,8c72f47fdde33b14a9340e325ce56f4d,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalTarget.cs
UnityEditor.Rendering.Universal.ShaderGraph.UniversalUnlitSubTarget,11500000,97c3f7dcb477ec842aa878573640313a,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderGraph/Targets/UniversalUnlitSubTarget.cs
UnityEditor.Rendering.Universal.ShaderGraphMaterialsUpdater,11500000,8fa338645a1097d4a8fbcbb438c289ca,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/AssetPostProcessors/ShaderGraphMaterialsUpdater.cs
UnityEditor.Rendering.Universal.ShaderScriptableStripper,11500000,32be1f4157d401645be84715cb5f8568,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/ShaderScriptableStripper.cs
UnityEditor.Rendering.Universal.ShaderStrippingSettingPropertyDrawer,11500000,96356c82da2c2c54c8829d0ed7497562,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Settings/PropertyDrawers/URPShaderStrippingSettingsPropertyDrawer.cs
UnityEditor.Rendering.Universal.ShadowCaster2DEditor,11500000,2cc0da5e119f39940a554dcaeec9f3ca,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/Shadows/ShadowCaster2DEditor.cs
UnityEditor.Rendering.Universal.ShadowCaster2DShapeTool,11500000,0d6c3a273fdfa794ea11d8bf9a531114,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/Shadows/ShadowCaster2DShapeTool.cs
UnityEditor.Rendering.Universal.ShadowShape2DProvider_ProperyDrawer,11500000,4328012bbeb186e40812b29daf0fcbc5,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/Shadows/ShadowProvider/ShadowShape2DProvider_ProperyDrawer.cs
UnityEditor.Rendering.Universal.ShadowsMidtonesHighlightsEditor,11500000,4b15ac5de32362a4a9ef0bc5b349ac4d,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/Overrides/ShadowsMidtonesHighlightsEditor.cs
UnityEditor.Rendering.Universal.SketchupMaterialDescriptionPreprocessor,11500000,42eb65042d6a95942a0e667ce8fcd209,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/AssetPostProcessors/SketchupMaterialDescriptionPostprocessor.cs
UnityEditor.Rendering.Universal.SortingLayerDropDown,11500000,35e51b3cab2b88440b5791f70c01c09c,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/2D/SortingLayerDropDown.cs
UnityEditor.Rendering.Universal.StencilStateDataDrawer,11500000,6256da150df6a4df1b68f1258f6c3a48,Unity.RenderPipelines.Universal.Editor,Packages/com.unity.render-pipelines.universal/Editor/RenderStateDataEditor.cs
